1969200	-0.2472	-0.2966	0.1198	-0.0770
1972800	-0.2589	-0.2809	0.1825	-0.0187
1976400	-0.2196	-0.1934	0.2640	0.0967
1980000	-0.1285	-0.0461	0.3530	0.2486
1983600	0.0024	0.1334	0.4315	0.4036
1987200	0.1511	0.3084	0.4793	0.5231
1990800	0.2905	0.4418	0.4788	0.5734
1994400	0.3940	0.5049	0.4196	0.5340
1998000	0.4423	0.4842	0.3020	0.4036
2001600	0.4271	0.3851	0.1378	0.2009
2005200	0.3535	0.2295	-0.0518	-0.0395
2008800	0.2379	0.0514	-0.2403	-0.2743
2012400	0.1042	-0.1123	-0.4010	-0.4621
2016000	-0.0220	-0.2305	-0.5125	-0.5723
2019600	-0.1194	-0.2848	-0.5631	-0.5917
2023200	-0.1761	-0.2740	-0.5522	-0.5269
2026800	-0.1912	-0.2130	-0.4896	-0.4019
2030400	-0.1748	-0.1289	-0.3927	-0.2514
2034000	-0.1441	-0.0525	-0.2819	-0.1112
2037600	-0.1183	-0.0105	-0.1750	-0.0099
2041200	-0.1129	-0.0179	-0.0841	0.0384
2044800	-0.1352	-0.0737	-0.0128	0.0370
2048400	-0.1821	-0.1614	0.0432	0.0044
2052000	-0.2404	-0.2531	0.0935	-0.0311
2055600	-0.2904	-0.3168	0.1492	-0.0403
2059200	-0.3110	-0.3253	0.2186	-0.0015
2062800	-0.2856	-0.2635	0.3031	0.0923
2066400	-0.2067	-0.1332	0.3964	0.2310
2070000	-0.0792	0.0466	0.4842	0.3890
2073600	0.0807	0.2439	0.5478	0.5308
2077200	0.2480	0.4204	0.5685	0.6199
2080800	0.3943	0.5409	0.5319	0.6280
2084400	0.4945	0.5816	0.4328	0.5424
2088000	0.5317	0.5351	0.2768	0.3701
2091600	0.5012	0.4125	0.0803	0.1362
2095200	0.4113	0.2405	-0.1322	-0.1207
2098800	0.2807	0.0542	-0.3329	-0.3573
2102400	0.1346	-0.1107	-0.4959	-0.5352
2106000	-0.0022	-0.2263	-0.6023	-0.6292
2109600	-0.1099	-0.2793	-0.6432	-0.6325
2113200	-0.1783	-0.2725	-0.6210	-0.5566
2116800	-0.2083	-0.2236	-0.5477	-0.4284
2120400	-0.2101	-0.1593	-0.4414	-0.2820
2124000	-0.2000	-0.1078	-0.3215	-0.1502
2127600	-0.1945	-0.0906	-0.2046	-0.0563
2131200	-0.2059	-0.1166	-0.1007	-0.0092
2134800	-0.2378	-0.1797	-0.0123	-0.0016
2138400	-0.2844	-0.2600	0.0651	-0.0135
2142000	-0.3311	-0.3294	0.1396	-0.0186
2145600	-0.3591	-0.3589	0.2196	0.0074
2149200	-0.3497	-0.3270	0.3094	0.0795
2152800	-0.2905	-0.2257	0.4069	0.1978
2156400	-0.1788	-0.0633	0.5026	0.3466
2160000	-0.0236	0.1361	0.5810	0.4978
2163600	0.1555	0.3382	0.6244	0.6167
2167200	0.3319	0.5059	0.6163	0.6712
2170800	0.4778	0.6079	0.5469	0.6397
2174400	0.5701	0.6258	0.4156	0.5171
2178000	0.5950	0.5581	0.2323	0.3166
2181600	0.5508	0.4204	0.0166	0.0676
2185200	0.4484	0.2412	-0.2056	-0.1904
2188800	0.3078	0.0552	-0.4072	-0.4169
2192400	0.1539	-0.1048	-0.5641	-0.5782
2196000	0.0105	-0.2156	-0.6604	-0.6550
2199600	-0.1046	-0.2680	-0.6903	-0.6455
2203200	-0.1828	-0.2681	-0.6582	-0.5647
2206800	-0.2259	-0.2341	-0.5772	-0.4396
2210400	-0.2439	-0.1910	-0.4649	-0.3019
2214000	-0.2511	-0.1627	-0.3395	-0.1802
2217600	-0.2614	-0.1653	-0.2156	-0.0925
2221200	-0.2839	-0.2026	-0.1017	-0.0435
2224800	-0.3196	-0.2646	0.0005	-0.0238
2228400	-0.3607	-0.3306	0.0947	-0.0142
2232000	-0.3930	-0.3742	0.1870	0.0080
2235600	-0.3989	-0.3710	0.2827	0.0616
2239200	-0.3631	-0.3054	0.3830	0.1553
2242800	-0.2769	-0.1756	0.4831	0.2840
2246400	-0.1416	0.0052	0.5722	0.4294
2250000	0.0306	0.2104	0.6350	0.5633
2253600	0.2185	0.4062	0.6558	0.6543
2257200	0.3956	0.5584	0.6218	0.6761
2260800	0.5355	0.6405	0.5268	0.6135
2264400	0.6175	0.6393	0.3743	0.4674
2268000	0.6306	0.5578	0.1770	0.2549
2271600	0.5758	0.4137	-0.0442	0.0065
2275200	0.4651	0.2357	-0.2640	-0.2403
2278800	0.3191	0.0562	-0.4567	-0.4489
2282400	0.1616	-0.0961	-0.6015	-0.5912
2286000	0.0150	-0.2020	-0.6851	-0.6529
2289600	-0.1047	-0.2557	-0.7039	-0.6354
2293200	-0.1902	-0.2646	-0.6639	-0.5550
2296800	-0.2433	-0.2459	-0.5779	-0.4368
2300400	-0.2731	-0.2215	-0.4626	-0.3092
2304000	-0.2922	-0.2107	-0.3344	-0.1959
2307600	-0.3119	-0.2251	-0.2063	-0.1114
2311200	-0.3390	-0.2649	-0.0859	-0.0576
2314800	-0.3727	-0.3187	0.0249	-0.0254
2318400	-0.4050	-0.3667	0.1287	0.0022
2322000	-0.4223	-0.3858	0.2295	0.0435
2325600	-0.4095	-0.3565	0.3301	0.1123
2329200	-0.3540	-0.2683	0.4298	0.2130
2332800	-0.2504	-0.1238	0.5225	0.3380
2336400	-0.1025	0.0613	0.5977	0.4686
2340000	0.0760	0.2605	0.6418	0.5794
2343600	0.2635	0.4422	0.6418	0.6437
2347200	0.4345	0.5764	0.5882	0.6403
2350800	0.5648	0.6411	0.4782	0.5594
2354400	0.6359	0.6271	0.3175	0.4052
2358000	0.6392	0.5397	0.1198	0.1960
2361600	0.5771	0.3971	-0.0944	-0.0392
2365200	0.4622	0.2262	-0.3014	-0.2665
2368800	0.3145	0.0560	-0.4785	-0.4541
2372400	0.1567	-0.0882	-0.6072	-0.5785
2376000	0.0099	-0.1905	-0.6769	-0.6286
2379600	-0.1113	-0.2467	-0.6855	-0.6074
2383200	-0.2001	-0.2637	-0.6390	-0.5299
2386800	-0.2582	-0.2570	-0.5499	-0.4190
2390400	-0.2936	-0.2449	-0.4335	-0.2992
2394000	-0.3172	-0.2430	-0.3049	-0.1911
2397600	-0.3389	-0.2601	-0.1760	-0.1067
2401200	-0.3641	-0.2947	-0.0543	-0.0478
2404800	-0.3918	-0.3361	0.0578	-0.0067
2408400	-0.4142	-0.3668	0.1616	0.0305
2412000	-0.4194	-0.3676	0.2596	0.0783
2415600	-0.3941	-0.3230	0.3534	0.1475
2419200	-0.3281	-0.2260	0.4416	0.2405
2422800	-0.2178	-0.0810	0.5188	0.3499
2426400	-0.0682	0.0962	0.5760	0.4593
2430000	0.1068	0.2811	0.6020	0.5470
2433600	0.2864	0.4455	0.5867	0.5910
2437200	0.4470	0.5632	0.5231	0.5742
2440800	0.5660	0.6156	0.4102	0.4895
2444400	0.6270	0.5956	0.2542	0.3419
2448000	0.6227	0.5091	0.0685	0.1482
2451600	0.5561	0.3730	-0.1285	-0.0657
2455200	0.4399	0.2116	-0.3155	-0.2702
2458800	0.2933	0.0510	-0.4723	-0.4372
2462400	0.1382	-0.0862	-0.5830	-0.5464
2466000	-0.0057	-0.1856	-0.6383	-0.5879
2469600	-0.1242	-0.2430	-0.6370	-0.5645
2473200	-0.2108	-0.2644	-0.5848	-0.4893
2476800	-0.2669	-0.2626	-0.4935	-0.3827
2480400	-0.2998	-0.2535	-0.3774	-0.2666
2484000	-0.3199	-0.2507	-0.2510	-0.1602
2487600	-0.3365	-0.2620	-0.1260	-0.0752
2491200	-0.3550	-0.2867	-0.0100	-0.0145
2494800	-0.3748	-0.3159	0.0939	0.0273
2498400	-0.3893	-0.3350	0.1863	0.0616
2502000	-0.3879	-0.3278	0.2694	0.1011
2505600	-0.3587	-0.2811	0.3451	0.1557
2509200	-0.2925	-0.1891	0.4131	0.2289
2512800	-0.1861	-0.0556	0.4698	0.3156
2516400	-0.0445	0.1053	0.5087	0.4031
2520000	0.1196	0.2723	0.5211	0.4734
2523600	0.2865	0.4201	0.4988	0.5077
2527200	0.4342	0.5253	0.4362	0.4909
2530800	0.5416	0.5712	0.3325	0.4159
2534400	0.5935	0.5509	0.1928	0.2860
2538000	0.5833	0.4692	0.0285	0.1152
2541600	0.5142	0.3412	-0.1440	-0.0744
2545200	0.3985	0.1890	-0.3064	-0.2563
2548800	0.2552	0.0367	-0.4404	-0.4050
2552400	0.1054	-0.0942	-0.5319	-0.5012
2556000	-0.0315	-0.1894	-0.5724	-0.5350
2559600	-0.1417	-0.2439	-0.5607	-0.5076
2563200	-0.2189	-0.2620	-0.5026	-0.4308
2566800	-0.2646	-0.2554	-0.4094	-0.3233
2570400	-0.2865	-0.2390	-0.2954	-0.2067
2574000	-0.2953	-0.2265	-0.1749	-0.1005
2577600	-0.3012	-0.2268	-0.0601	-0.0177
2581200	-0.3105	-0.2411	0.0412	0.0369
2584800	-0.3237	-0.2631	0.1260	0.0673
2588400	-0.3351	-0.2801	0.1951	0.0841
